idVuelo;idIncidente;crsDepTime;crsArrTime;arrTime;cancelled;diverted;carrierDelay;weatherDelay;nasDelay;securityDelay;lateAircraftDelay;divArrDelay;div1airport;div2airport
44434;17144;1215;1430;1438;0;0;0;0;0;0;0;;;
44440;17145;1258;1434;1435;0;0;0;0;0;0;0;;;
44441;17146;1335;1534;1539;0;0;0;0;0;0;0;;;
44444;17147;1858;2328;2336;0;0;0;0;0;0;0;;;
44445;17148;645;941;1003;0;0;0;0;22;0;0;;;
44452;17149;1700;1845;1923;0;0;0;0;11;0;27;;;
44453;17150;1500;1635;1708;0;0;0;0;1;0;32;;;
44454;17151;1245;1425;1503;0;0;19;0;12;0;7;;;
44455;17152;1930;2110;2126;0;0;0;0;0;0;16;;;
44456;17153;800;1010;1012;0;0;0;0;0;0;0;;;
44457;17154;1035;1240;1247;0;0;0;0;0;0;0;;;
44459;17155;1751;1946;2243;0;0;0;0;0;0;177;;;
44460;17156;905;1011;;1;0;;;;;;;;
44461;17157;1115;1406;1806;0;0;240;0;0;0;0;;;
44462;17158;1535;1711;2024;0;0;0;0;10;0;183;;;
44464;17159;600;813;;1;0;;;;;;;;
44465;17160;1155;1840;1858;0;0;0;0;18;0;0;;;
44468;17161;1700;1849;1946;0;0;0;57;0;0;0;;;
44469;17162;1400;1634;1740;0;0;0;55;11;0;0;;;
44470;17163;635;759;802;0;0;0;0;0;0;0;;;
44471;17164;900;1052;1100;0;0;0;0;0;0;0;;;
44472;17165;1122;1350;1420;0;0;8;0;22;0;0;;;
44474;17166;1755;1925;1927;0;0;0;0;0;0;0;;;
44475;17167;1030;1522;1534;0;0;0;0;0;0;0;;;
44476;17168;1602;1715;1725;0;0;0;0;0;0;0;;;
44479;17169;1515;1605;1608;0;0;0;0;0;0;0;;;
44480;17170;1015;1145;;1;0;;;;;;;;
44481;17171;820;940;1125;0;0;0;26;79;0;0;;;
44482;17172;820;945;;1;0;;;;;;;;
44483;17173;630;755;;1;0;;;;;;;;
44494;17174;1505;2244;2246;0;0;0;0;0;0;0;;;
44497;17175;800;1113;1201;0;0;48;0;0;0;0;;;
44499;17176;615;934;935;0;0;0;0;0;0;0;;;
44501;17177;1225;1400;1408;0;0;0;0;0;0;0;;;
44502;17178;1010;1105;;1;0;;;;;;;;
44503;17179;1130;1215;;1;0;;;;;;;;
44504;17180;1340;1450;1536;0;0;0;0;0;0;46;;;
44505;17181;1855;2015;2025;0;0;0;0;0;0;0;;;
44508;17182;1230;1315;1408;0;0;0;0;0;0;53;;;
44509;17183;1710;1830;1855;0;0;0;0;0;0;25;;;
44510;17184;1515;1640;1721;0;0;0;0;0;0;41;;;
44511;17185;1040;1205;1300;0;0;46;0;9;0;0;;;
44512;17186;615;745;752;0;0;0;0;0;0;0;;;
44513;17187;830;934;948;0;0;0;0;0;0;0;;;
44516;17188;1331;1707;1708;0;0;0;0;0;0;0;;;
44517;17189;907;1709;1711;0;0;0;0;0;0;0;;;
44520;17190;1349;1554;1557;0;0;0;0;0;0;0;;;
44521;17191;1715;1910;1947;0;0;0;0;0;37;0;;;
44522;17192;2010;2215;2223;0;0;0;0;0;0;0;;;
44526;17193;2140;2256;2257;0;0;0;0;0;0;0;;;
44527;17194;630;740;744;0;0;0;0;0;0;0;;;
44529;17195;610;720;726;0;0;0;0;0;0;0;;;
44534;17196;1452;2009;2015;0;0;0;0;0;0;0;;;
44537;17197;1845;2000;2016;0;0;0;0;16;0;0;;;
44539;17198;659;923;924;0;0;0;0;0;0;0;;;
44542;17199;905;934;1005;0;0;0;0;31;0;0;;;
44543;17200;2050;2254;2258;0;0;0;0;0;0;0;;;
44545;17201;1140;1411;1417;0;0;0;0;0;0;0;;;
44555;17202;645;850;853;0;0;0;0;0;0;0;;;
44557;17203;1620;1710;1723;0;0;0;0;0;0;0;;;
44558;17204;1625;1745;1752;0;0;0;0;0;0;0;;;
44560;17205;1815;2117;2149;0;0;0;0;27;0;5;;;
44562;17206;1750;1922;1953;0;0;10;0;0;0;21;;;
44564;17207;1550;1654;1738;0;0;0;0;44;0;0;;;
44566;17208;835;910;914;0;0;0;0;0;0;0;;;
44568;17209;1905;2344;2347;0;0;0;0;0;0;0;;;
44573;17210;800;1005;1006;0;0;0;0;0;0;0;;;
44574;17211;1725;1825;1826;0;0;0;0;0;0;0;;;
44577;17212;1600;1659;1700;0;0;0;0;0;0;0;;;
44579;17213;1300;1553;1627;0;0;0;0;0;0;34;;;
44580;17214;1650;2026;2029;0;0;0;0;0;0;0;;;
44581;17215;1100;1204;1329;0;0;0;0;85;0;0;;;
44583;17216;1137;1706;1725;0;0;0;0;19;0;0;;;
44586;17217;1435;1559;1617;0;0;0;0;18;0;0;;;
44589;17218;610;715;718;0;0;0;0;0;0;0;;;
44590;17219;1805;2126;2206;0;0;0;0;40;0;0;;;
44594;17220;1555;2057;2100;0;0;0;0;0;0;0;;;
44596;17221;612;755;800;0;0;0;0;0;0;0;;;
44597;17222;1657;1845;1848;0;0;0;0;0;0;0;;;
44599;17223;1913;2045;2050;0;0;0;0;0;0;0;;;
44601;17224;635;745;808;0;0;1;0;22;0;0;;;
44605;17225;1030;1220;1236;0;0;0;0;0;0;16;;;
44606;17226;900;1005;1030;0;0;0;0;25;0;0;;;
44607;17227;725;835;838;0;0;0;0;0;0;0;;;
44608;17228;1800;1925;1932;0;0;0;0;0;0;0;;;
44613;17229;842;1246;1259;0;0;0;0;0;0;0;;;
44614;17230;951;1805;1814;0;0;0;0;0;0;0;;;
44616;17231;2215;638;705;0;0;7;0;20;0;0;;;
44620;17232;1630;1750;1753;0;0;0;0;0;0;0;;;
44626;17233;650;900;911;0;0;0;0;0;0;0;;;
44630;17234;1117;1913;1915;0;0;0;0;0;0;0;;;
44631;17235;710;954;1000;0;0;0;0;0;0;0;;;
44633;17236;959;1636;1640;0;0;0;0;0;0;0;;;
44634;17237;1750;1858;1943;0;0;31;0;14;0;0;;;
44635;17238;2002;2303;2319;0;0;0;0;0;0;16;;;
44638;17239;1830;1940;2006;0;0;12;0;0;0;14;;;
44639;17240;1650;1800;1814;0;0;0;0;0;0;0;;;
44642;17241;2000;2120;2148;0;0;6;0;0;0;22;;;
44644;17242;950;1040;1053;0;0;0;0;0;0;0;;;
44648;17243;1010;1426;1437;0;0;0;0;0;0;0;;;
44652;17244;1400;1747;1751;0;0;0;0;0;0;0;;;
44657;17245;910;1018;1024;0;0;0;0;0;0;0;;;
44658;17246;1200;1250;1255;0;0;0;0;0;0;0;;;
44661;17247;1005;1135;1136;0;0;0;0;0;0;0;;;
44668;17248;948;1528;1537;0;0;0;0;0;0;0;;;
44674;17249;1820;2015;2017;0;0;0;0;0;0;0;;;
44675;17250;600;715;722;0;0;0;0;0;0;0;;;
44676;17251;1555;1740;1749;0;0;0;0;0;0;0;;;
44684;17252;1647;2241;2255;0;0;0;0;0;0;0;;;
44685;17253;747;906;932;0;0;0;0;26;0;0;;;
44691;17254;1055;1410;1424;0;0;0;0;0;0;0;;;
44692;17255;1440;1610;1616;0;0;0;0;0;0;0;;;
44694;17256;550;645;650;0;0;0;0;0;0;0;;;
44707;17257;1215;1907;1931;0;0;0;0;24;0;0;;;
44709;17258;720;952;1025;0;0;33;0;0;0;0;;;
44713;17259;900;1025;1030;0;0;0;0;0;0;0;;;
44718;17260;1250;1420;1421;0;0;0;0;0;0;0;;;
44722;17261;1805;1856;1912;0;0;0;0;16;0;0;;;
44723;17262;1218;1656;1703;0;0;0;0;0;0;0;;;
44727;17263;1235;1359;1400;0;0;0;0;0;0;0;;;
44730;17264;1225;1545;1555;0;0;0;0;0;0;0;;;
44735;17265;720;1515;1601;0;0;25;0;21;0;0;;;
44738;17266;849;1348;1349;0;0;0;0;0;0;0;;;
44739;17267;1510;1535;1601;0;0;0;0;26;0;0;;;
44740;17268;1620;1725;1730;0;0;0;0;0;0;0;;;
44741;17269;1750;1915;2028;0;0;0;0;68;0;5;;;
44744;17270;2010;2220;2312;0;0;0;0;7;0;45;;;
44752;17271;600;651;820;0;0;0;0;89;0;0;;;
44753;17272;1710;1917;1941;0;0;0;0;24;0;0;;;
44754;17273;1210;1327;1352;0;0;0;0;0;0;25;;;
44755;17274;1357;1520;1537;0;0;0;0;0;0;17;;;
44757;17275;1012;1538;1551;0;0;0;0;0;0;0;;;
44760;17276;1205;1315;1409;0;0;0;0;0;0;54;;;
44761;17277;1400;1520;1554;0;0;0;0;4;0;30;;;
44762;17278;1550;1705;1721;0;0;0;0;0;0;16;;;
44763;17279;645;755;858;0;0;0;44;19;0;0;;;
44764;17280;1735;1900;1905;0;0;0;0;0;0;0;;;
44765;17281;1005;1125;1228;0;0;0;0;14;0;49;;;
44767;17282;825;935;1034;0;0;0;0;0;0;59;;;
44768;17283;1835;1954;2145;0;0;0;0;0;0;111;;;
44769;17284;1210;1319;1331;0;0;0;0;0;0;0;;;
44770;17285;1400;1702;1950;0;1;0;0;0;0;0;168;IAH;
44771;17286;842;850;900;0;0;0;0;0;0;0;;;
44775;17287;902;1409;1417;0;0;0;0;0;0;0;;;
44777;17288;2045;2155;2237;0;0;0;0;0;0;42;;;
44778;17289;1850;2015;2119;0;0;58;0;6;0;0;;;
44785;17290;750;859;905;0;0;0;0;0;0;0;;;
44786;17291;930;1048;1053;0;0;0;0;0;0;0;;;
44789;17292;835;1010;1020;0;0;0;0;0;0;0;;;
44790;17293;1120;1425;1433;0;0;0;0;0;0;0;;;
44791;17294;1455;1630;1721;0;0;0;0;43;0;8;;;
44792;17295;1725;2030;2113;0;0;0;0;17;0;26;;;
44796;17296;1257;1306;1335;0;0;6;0;15;0;8;;;
44798;17297;1705;1904;1937;0;0;0;0;33;0;0;;;
44801;17298;1000;1059;1124;0;0;6;0;19;0;0;;;
44802;17299;1335;1542;1607;0;0;0;0;0;0;25;;;
44803;17300;1125;1217;1240;0;0;0;0;6;0;17;;;
44804;17301;800;922;931;0;0;0;0;0;0;0;;;
44806;17302;615;700;1100;0;0;0;0;240;0;0;;;
44808;17303;1635;1745;1752;0;0;0;0;0;0;0;;;
44810;17304;1215;1330;1346;0;0;0;0;0;0;16;;;
44811;17305;1810;1935;1941;0;0;0;0;0;0;0;;;
44813;17306;1554;1800;1804;0;0;0;0;0;0;0;;;
44814;17307;1027;1149;1201;0;0;0;0;0;0;0;;;
44820;17308;1620;1904;1906;0;0;0;0;0;0;0;;;
44822;17309;2125;2200;2201;0;0;0;0;0;0;0;;;
44827;17310;855;1315;1342;0;0;5;0;22;0;0;;;
44828;17311;1206;1805;1907;0;0;36;0;26;0;0;;;
44838;17312;1146;1429;1447;0;0;3;0;0;0;15;;;
44839;17313;1509;2319;2358;0;0;15;0;11;0;13;;;
44840;17314;600;713;1147;0;0;258;0;16;0;0;;;
44846;17315;545;725;733;0;0;0;0;0;0;0;;;
44847;17316;2040;2254;2324;0;0;3;0;0;0;27;;;
44848;17317;741;948;1146;0;0;111;0;7;0;0;;;
44850;17318;1045;1906;2044;0;0;0;0;0;0;98;;;
44851;17319;1600;1700;1729;0;0;0;0;29;0;0;;;
44853;17320;600;730;845;0;0;18;0;57;0;0;;;
44855;17321;815;950;1040;0;0;0;0;0;0;50;;;
44856;17322;1015;1140;1254;0;0;0;0;24;0;50;;;
44857;17323;1342;1822;1828;0;0;0;0;0;0;0;;;
44858;17324;2146;57;108;0;0;0;0;0;0;0;;;
44863;17325;1715;1900;1902;0;0;0;0;0;0;0;;;
44867;17326;1640;1850;1857;0;0;0;0;0;0;0;;;
44868;17327;1225;1358;1359;0;0;0;0;0;0;0;;;
44871;17328;1435;1650;1658;0;0;0;0;0;0;0;;;
44874;17329;1652;1810;1830;0;0;0;0;11;0;9;;;
44876;17330;1310;1609;1626;0;0;0;0;17;0;0;;;
44877;17331;1115;1215;1220;0;0;0;0;0;0;0;;;
44879;17332;1835;1959;2030;0;0;25;0;1;0;5;;;
44880;17333;1255;1414;1425;0;0;0;0;0;0;0;;;
44881;17334;1452;1622;1628;0;0;0;0;0;0;0;;;
44882;17335;710;831;841;0;0;0;0;0;0;0;;;
44883;17336;1853;10;14;0;0;0;0;0;0;0;;;
44884;17337;835;1023;1031;0;0;0;0;0;0;0;;;
44885;17338;1010;1357;1421;0;0;0;0;24;0;0;;;
44888;17339;1010;1135;1147;0;0;0;0;0;0;0;;;
44890;17340;1440;1610;1615;0;0;0;0;0;0;0;;;
44891;17341;2209;548;601;0;0;0;0;0;0;0;;;
44894;17342;1540;1830;1842;0;0;0;0;0;0;0;;;
44895;17343;1930;2026;2031;0;0;0;0;0;0;0;;;
44899;17344;1345;1445;1456;0;0;0;0;0;0;0;;;
44902;17345;700;1504;1512;0;0;0;0;0;0;0;;;
44905;17346;1615;1955;2015;0;0;0;0;20;0;0;;;
44909;17347;1625;1825;1841;0;0;0;0;16;0;0;;;
44910;17348;1850;2035;2036;0;0;0;0;0;0;0;;;
44917;17349;935;1049;1136;0;0;0;0;47;0;0;;;
44918;17350;1140;1250;1254;0;0;0;0;0;0;0;;;
44919;17351;1345;1455;1501;0;0;0;0;0;0;0;;;
44922;17352;1130;1846;1913;0;0;20;0;0;0;7;;;
44924;17353;745;1055;1123;0;0;21;0;7;0;0;;;
44925;17354;1120;1259;1308;0;0;0;0;0;0;0;;;
44928;17355;850;1704;1707;0;0;0;0;0;0;0;;;
44932;17356;630;755;1006;0;0;131;0;0;0;0;;;
44939;17357;1345;1435;1436;0;0;0;0;0;0;0;;;
44940;17358;1517;1645;1649;0;0;0;0;0;0;0;;;
44943;17359;908;1117;1121;0;0;0;0;0;0;0;;;
44944;17360;1715;2031;2034;0;0;0;0;0;0;0;;;
44945;17361;901;1340;1353;0;0;0;0;0;0;0;;;
44946;17362;1845;1959;2009;0;0;0;0;0;0;0;;;
44950;17363;830;1033;1048;0;0;0;0;15;0;0;;;
44954;17364;635;845;851;0;0;0;0;0;0;0;;;
44956;17365;735;943;1003;0;0;0;0;20;0;0;;;
44957;17366;1043;1215;1228;0;0;0;0;0;0;0;;;
44959;17367;1340;1646;1816;0;0;0;0;0;0;90;;;
44960;17368;700;838;843;0;0;0;0;0;0;0;;;
44961;17369;1205;1312;1506;0;0;109;0;0;0;5;;;
44962;17370;1850;130;142;0;0;0;0;0;0;0;;;
44967;17371;1310;1617;1643;0;0;11;0;0;0;15;;;
44968;17372;1657;1816;2100;0;0;0;0;143;0;21;;;
44975;17373;1232;1307;1317;0;0;0;0;0;0;0;;;
44976;17374;1332;1603;1606;0;0;0;0;0;0;0;;;
44979;17375;952;1631;1654;0;0;0;0;19;0;4;;;
44980;17376;630;857;912;0;0;0;0;15;0;0;;;
44982;17377;1310;1545;1553;0;0;0;0;0;0;0;;;
44985;17378;1615;1735;1742;0;0;0;0;0;0;0;;;
44986;17379;1805;1930;1931;0;0;0;0;0;0;0;;;
44988;17380;1705;1958;2026;0;0;0;0;7;0;21;;;
44990;17381;1556;1610;1651;0;0;0;0;41;0;0;;;
44991;17382;1622;1718;1743;0;0;0;0;8;0;17;;;
44992;17383;750;810;825;0;0;0;0;15;0;0;;;
44995;17384;1748;1843;1901;0;0;0;0;4;0;14;;;
44996;17385;1155;1306;1354;0;0;48;0;0;0;0;;;
44997;17386;1336;1459;1538;0;0;0;0;0;0;39;;;
44999;17387;920;1030;1050;0;0;0;0;20;0;0;;;
45000;17388;1125;1243;1254;0;0;0;0;0;0;0;;;
45007;17389;840;1710;1730;0;0;12;0;8;0;0;;;
45009;17390;1500;1551;1606;0;0;12;0;3;0;0;;;
45010;17391;1616;1905;1918;0;0;0;0;0;0;0;;;
45015;17392;1024;1237;1335;0;0;0;0;58;0;0;;;
45016;17393;1335;1508;1541;0;0;0;0;4;0;29;;;
45017;17394;1606;1722;1729;0;0;0;0;0;0;0;;;
45019;17395;1630;1755;1759;0;0;0;0;0;0;0;;;
45022;17396;1231;1818;1858;0;0;8;0;0;0;32;;;
45023;17397;2125;5;2337;0;0;0;0;0;0;0;;;
45024;17398;821;1145;1232;0;0;7;0;3;0;37;;;
45025;17399;1856;2039;2042;0;0;0;0;0;0;0;;;
45029;17400;610;840;910;0;0;0;0;30;0;0;;;
45031;17401;1705;1836;1838;0;0;0;0;0;0;0;;;
45036;17402;1105;1230;1252;0;0;0;0;22;0;0;;;
45037;17403;1300;1625;1626;0;0;0;0;0;0;0;;;
45038;17404;715;835;839;0;0;0;0;0;0;0;;;
45040;17405;745;846;858;0;0;0;0;0;0;0;;;
45041;17406;1004;1325;1327;0;0;0;0;0;0;0;;;
45050;17407;855;1621;1639;0;0;0;0;18;0;0;;;
45054;17408;1330;1540;1544;0;0;0;0;0;0;0;;;
45055;17409;1610;1730;1736;0;0;0;0;0;0;0;;;
45057;17410;1300;1859;2002;0;0;0;0;61;0;2;;;
45058;17411;735;905;1021;0;0;0;19;57;0;0;;;
45059;17412;2024;2331;2334;0;0;0;0;0;0;0;;;
45060;17413;949;1128;1227;0;0;0;0;0;0;59;;;
45062;17414;1355;1520;1522;0;0;0;0;0;0;0;;;
45066;17415;2006;2133;2153;0;0;0;0;20;0;0;;;
45070;17416;1750;1914;1921;0;0;0;0;0;0;0;;;
45073;17417;1920;2040;2115;0;0;0;0;35;0;0;;;
45083;17418;850;1009;1016;0;0;0;0;0;0;0;;;
45085;17419;1455;1703;1709;0;0;0;0;0;0;0;;;
45086;17420;1730;1952;1955;0;0;0;0;0;0;0;;;
45088;17421;715;825;843;0;0;0;0;18;0;0;;;
45089;17422;850;1005;1127;0;0;0;0;64;0;18;;;
45090;17423;1045;1205;1304;0;0;0;0;0;0;59;;;
45091;17424;1230;1345;1437;0;0;0;0;0;0;52;;;
45097;17425;1746;2004;2005;0;0;0;0;0;0;0;;;
45098;17426;1130;1647;1650;0;0;0;0;0;0;0;;;
45100;17427;1950;2115;2120;0;0;0;0;0;0;0;;;
45102;17428;545;859;900;0;0;0;0;0;0;0;;;
45103;17429;947;1123;1124;0;0;0;0;0;0;0;;;
45105;17430;1725;1959;2009;0;0;0;0;0;0;0;;;
45106;17431;2025;2150;2158;0;0;0;0;0;0;0;;;
45107;17432;1610;1700;1707;0;0;0;0;0;0;0;;;
45110;17433;605;710;711;0;0;0;0;0;0;0;;;
45114;17434;1038;1330;1332;0;0;0;0;0;0;0;;;
45116;17435;1941;2049;2109;0;0;0;0;20;0;0;;;
45119;17436;1653;1929;1940;0;0;0;0;0;0;0;;;
45120;17437;2035;2146;2147;0;0;0;0;0;0;0;;;
45121;17438;1116;1206;1210;0;0;0;0;0;0;0;;;
45130;17439;1131;1310;1340;0;0;0;0;30;0;0;;;
45131;17440;1357;2225;2242;0;0;0;0;0;0;17;;;
45135;17441;1325;1435;1453;0;0;0;0;10;0;8;;;
45136;17442;1055;1255;1303;0;0;0;0;0;0;0;;;
45138;17443;1515;1645;1653;0;0;0;0;0;0;0;;;
45139;17444;1710;1850;2026;0;0;0;0;88;0;8;;;
45140;17445;1727;2003;2124;0;0;0;0;81;0;0;;;
45141;17446;1037;1633;1641;0;0;0;0;0;0;0;;;
45142;17447;2105;19;128;0;0;0;0;19;0;50;;;
45147;17448;2018;2056;2057;0;0;0;0;0;0;0;;;
45149;17449;1730;1826;1848;0;0;0;0;22;0;0;;;
45150;17450;700;845;851;0;0;0;0;0;0;0;;;
45153;17451;1310;1425;1529;0;0;0;0;64;0;0;;;
45154;17452;1710;1849;1914;0;0;0;0;5;0;20;;;
45155;17453;1505;1645;1722;0;0;0;0;0;0;37;;;
45156;17454;653;911;913;0;0;0;0;0;0;0;;;
45158;17455;1721;1736;1801;0;0;0;0;25;0;0;;;
45160;17456;1033;1224;1233;0;0;0;0;0;0;0;;;
45161;17457;1306;1305;1331;0;0;0;0;24;0;2;;;
45163;17458;1240;1350;1359;0;0;0;0;0;0;0;;;
45164;17459;610;710;721;0;0;0;0;0;0;0;;;
45167;17460;1144;1711;1720;0;0;0;0;0;0;0;;;
45168;17461;757;1052;1101;0;0;0;0;0;0;0;;;
45170;17462;1600;1650;1651;0;0;0;0;0;0;0;;;
45175;17463;1420;1735;1737;0;0;0;0;0;0;0;;;
45177;17464;1230;1350;1351;0;0;0;0;0;0;0;;;
45178;17465;1040;1200;1201;0;0;0;0;0;0;0;;;
45181;17466;1921;2020;2039;0;0;9;0;10;0;0;;;
45183;17467;2130;2300;2327;0;0;27;0;0;0;0;;;
45185;17468;2125;2217;2225;0;0;0;0;0;0;0;;;
45186;17469;1242;1453;1459;0;0;0;0;0;0;0;;;
45188;17470;850;1010;1240;0;0;0;0;0;0;150;;;
45191;17471;725;820;1101;0;0;0;161;0;0;0;;;
45192;17472;1000;1125;;1;0;;;;;;;;
45193;17473;750;920;;1;0;;;;;;;;
45195;17474;1250;1405;1418;0;0;0;0;0;0;0;;;
45201;17475;855;1018;1050;0;0;0;0;32;0;0;;;
45205;17476;1050;1211;1237;0;0;0;0;0;0;26;;;
45206;17477;1110;1445;1541;0;0;0;0;3;0;53;;;
45207;17478;930;1035;1144;0;0;0;0;1;0;68;;;
45208;17479;640;735;858;0;0;73;0;10;0;0;;;
45209;17480;800;905;1017;0;0;0;0;0;0;72;;;
45210;17481;1550;1745;1751;0;0;0;0;0;0;0;;;
45219;17482;1350;1518;1523;0;0;0;0;0;0;0;;;
45221;17483;1645;1854;1918;0;0;0;0;24;0;0;;;
45222;17484;2135;2309;2317;0;0;0;0;0;0;0;;;
45224;17485;1315;1520;1524;0;0;0;0;0;0;0;;;
45226;17486;1815;2010;2012;0;0;0;0;0;0;0;;;
45227;17487;1555;1745;1804;0;0;0;0;19;0;0;;;
45228;17488;1056;1111;1341;0;0;0;0;0;0;150;;;
45229;17489;801;1017;1316;0;0;57;0;0;0;122;;;
45231;17490;1505;1826;1847;0;0;0;0;21;0;0;;;
45236;17491;1757;1910;1943;0;0;0;0;33;0;0;;;
45237;17492;649;1105;1254;0;0;108;0;1;0;0;;;
45239;17493;947;1050;1053;0;0;0;0;0;0;0;;;
45245;17494;1220;1535;1541;0;0;0;0;0;0;0;;;
45246;17495;1600;1740;1840;0;0;0;0;54;0;6;;;
45254;17496;550;755;801;0;0;0;0;0;0;0;;;
45258;17497;1305;1425;1435;0;0;0;0;0;0;0;;;
45260;17498;2000;2050;2052;0;0;0;0;0;0;0;;;
45262;17499;1700;1750;1802;0;0;0;0;0;0;0;;;
45264;17500;600;650;958;0;0;0;131;57;0;0;;;
45265;17501;915;1000;1254;0;0;0;0;16;0;158;;;
45266;17502;800;850;1129;0;0;0;0;9;0;150;;;
45267;17503;1603;5;25;0;0;12;0;8;0;0;;;
45270;17504;1010;1225;1235;0;0;0;0;0;0;0;;;
45271;17505;1255;1520;1522;0;0;0;0;0;0;0;;;
45272;17506;1830;2035;2054;0;0;0;0;7;0;12;;;
45273;17507;1545;1740;1823;0;0;41;0;0;0;2;;;
45275;17508;1013;1237;1239;0;0;0;0;0;0;0;;;
45287;17509;1515;1700;1703;0;0;0;0;0;0;0;;;
45291;17510;1530;1730;1738;0;0;0;0;0;0;0;;;
45295;17511;1820;1920;1922;0;0;0;0;0;0;0;;;
45302;17512;934;1020;1021;0;0;0;0;0;0;0;;;
45303;17513;1910;2000;2122;0;0;45;0;0;0;37;;;
45304;17514;625;755;920;0;0;76;0;9;0;0;;;
45305;17515;905;1120;1217;0;0;0;0;12;0;45;;;
45306;17516;1145;1159;1254;0;0;0;0;3;0;52;;;
45307;17517;1655;1835;1920;0;0;0;0;42;0;3;;;
45308;17518;1315;1625;1628;0;0;0;0;0;0;0;;;
45309;17519;1605;1846;1900;0;0;0;0;0;0;0;;;
45313;17520;1201;1405;1407;0;0;0;0;0;0;0;;;
45314;17521;935;1131;1138;0;0;0;0;0;0;0;;;
45316;17522;1955;2310;2324;0;0;0;0;0;0;0;;;
45317;17523;1000;1140;1146;0;0;0;0;0;0;0;;;
45318;17524;1415;1600;1602;0;0;0;0;0;0;0;;;
45320;17525;1110;1205;1214;0;0;0;0;0;0;0;;;
45325;17526;1710;1914;1920;0;0;0;0;0;0;0;;;
45330;17527;845;848;853;0;0;0;0;0;0;0;;;
45333;17528;1900;1955;2008;0;0;0;0;0;0;0;;;
45334;17529;1555;1707;1708;0;0;0;0;0;0;0;;;
45340;17530;1350;1510;1528;0;0;0;0;18;0;0;;;
45344;17531;730;854;857;0;0;0;0;0;0;0;;;
45348;17532;1225;1510;1513;0;0;0;0;0;0;0;;;
45349;17533;725;900;905;0;0;0;0;0;0;0;;;
45363;17534;1245;1555;1639;0;0;44;0;0;0;0;;;
45365;17535;745;743;745;0;0;0;0;0;0;0;;;
45366;17536;808;1015;1016;0;0;0;0;0;0;0;;;
45367;17537;1844;1950;2015;0;0;0;0;5;0;20;;;
45368;17538;1010;1126;1149;0;0;0;0;0;0;23;;;
45371;17539;835;944;1025;0;0;41;0;0;0;0;;;
45372;17540;1215;1330;1338;0;0;0;0;0;0;0;;;
45373;17541;1355;1520;1521;0;0;0;0;0;0;0;;;
45375;17542;1730;1835;1853;0;0;0;0;18;0;0;;;
45376;17543;1035;1209;1210;0;0;0;0;0;0;0;;;
45378;17544;1505;1651;1823;0;0;92;0;0;0;0;;;
45382;17545;730;904;915;0;0;0;0;0;0;0;;;
45383;17546;1327;1409;1418;0;0;0;0;0;0;0;;;
45384;17547;1434;1525;1529;0;0;0;0;0;0;0;;;
45385;17548;1128;1247;1252;0;0;0;0;0;0;0;;;
45386;17549;615;823;824;0;0;0;0;0;0;0;;;
45388;17550;1856;2009;2027;0;0;0;0;18;0;0;;;
45391;17551;745;847;911;0;0;0;0;24;0;0;;;
45392;17552;1340;1505;1506;0;0;0;0;0;0;0;;;
45395;17553;625;657;700;0;0;0;0;0;0;0;;;
45396;17554;825;857;900;0;0;0;0;0;0;0;;;
45397;17555;920;1009;1015;0;0;0;0;0;0;0;;;
45399;17556;1445;1517;1533;0;0;0;0;16;0;0;;;
45403;17557;1135;1224;1230;0;0;0;0;0;0;0;;;
45404;17558;1243;1330;1342;0;0;0;0;0;0;0;;;
45405;17559;1350;1425;1432;0;0;0;0;0;0;0;;;
45406;17560;1935;2024;2054;0;0;30;0;0;0;0;;;
45407;17561;2045;2132;2243;0;0;71;0;0;0;0;;;
45408;17562;1028;1115;1122;0;0;0;0;0;0;0;;;
45414;17563;1805;1913;1941;0;0;28;0;0;0;0;;;
45418;17564;1615;1719;1731;0;0;0;0;0;0;0;;;
45419;17565;1450;1550;1616;0;0;15;0;11;0;0;;;
45420;17566;1845;2000;2007;0;0;0;0;0;0;0;;;
45421;17567;1835;2006;2055;0;0;38;0;11;0;0;;;
45422;17568;645;1207;1333;0;0;17;0;69;0;0;;;
45425;17569;630;802;805;0;0;0;0;0;0;0;;;
45430;17570;1641;1920;1925;0;0;0;0;0;0;0;;;
45442;17571;1005;1055;1219;0;0;77;0;7;0;0;;;
45443;17572;1120;1400;1513;0;0;0;0;0;0;73;;;
45451;17573;1630;1753;1801;0;0;0;0;0;0;0;;;
45452;17574;1010;1035;1059;0;0;8;0;2;0;14;;;
45453;17575;1100;1318;1326;0;0;0;0;0;0;0;;;
45454;17576;545;900;916;0;0;0;0;16;0;0;;;
45455;17577;1840;1931;2011;0;0;23;0;17;0;0;;;
45456;17578;1005;1008;1014;0;0;0;0;0;0;0;;;
45458;17579;1325;1343;1344;0;0;0;0;0;0;0;;;
45460;17580;600;849;910;0;0;0;0;21;0;0;;;
45462;17581;2045;2203;2230;0;0;27;0;0;0;0;;;
45463;17582;1510;1633;1700;0;0;0;0;0;0;27;;;
45464;17583;1700;1822;1906;0;0;17;0;20;0;7;;;
45465;17584;1226;1428;1511;0;0;22;0;21;0;0;;;
45466;17585;1005;1201;1221;0;0;12;0;8;0;0;;;
45469;17586;2123;2231;2247;0;0;5;0;11;0;0;;;
45477;17587;2139;2137;2142;0;0;0;0;0;0;0;;;
